street_name,lat,lon
Brown Avenue,41.854958,-72.64288
Bristol Street,41.59486,-72.88434
Lawton Avenue,41.091934,-73.523094
Constitution Boulevard North,41.328762,-73.136055
Hervey Street,40.998028,-73.65779
Garfield Avenue,41.171307,-73.14845
Wall Street,41.786346,-72.44819
Upper Whittemore Road,41.528957,-73.13719
Grove Road,41.16306,-73.18492
Aaron Avenue,41.504642,-73.04107
Chappelle Street,41.398705,-73.4387
Williams Street West,41.704735,-72.60478
Erwin Court,41.67861,-72.72253
State Highway 146,41.286545,-72.67093
Ernest Way,41.77105,-71.90361
Hart Road,41.36186,-72.69168
Regatta Circle,41.3569,-72.003075
Florence Avenue,41.321156,-73.05048
Jackman Road,41.622482,-72.33446
Sherwood Lane,41.518303,-72.11368
Vernon Street Exd,41.75144,-72.68272
Pavilion Street,41.781414,-72.673904
Chaucer Court,41.23342,-72.9905
Evergreen Drive,41.56102,-73.32743
Greenhill Road,41.142952,-73.44565
White Oak Trail,41.3575,-72.302444
Birch Road,41.472042,-73.41291
Hope Street,41.067295,-73.5259
Fox Chase Road,41.823456,-72.77537
Lettney Place,41.27518,-72.94468
Niantic River Road,41.34241,-72.17455
Diamond Street,41.326492,-72.95126
Perock Lane,41.479717,-73.064835
Maple Avenue,41.714058,-72.20909
Black Birch,41.68534,-72.70105
Park Street,41.707706,-72.20619
Crestwood Drive,41.66193,-72.94358
Desabato South Camp,41.273094,-72.55365
Crown Hill Drive,41.396687,-73.21416
6Th Avenue,41.367947,-72.125015
Parkwood Road,41.162273,-73.24636
Donahue Drive,41.529545,-72.046234
Cottage Street,41.496445,-73.06453
Great Elm Road Drive,41.873596,-73.47328
Nyberg Hill Road,41.769493,-72.11159
Hollister Drive,41.804523,-72.7692
Red Bluff Road,41.332527,-72.83675
1St Street,41.18067,-73.2233
Brookside Street,41.908348,-71.90681
Sunset Road,41.020638,-73.56656
Foxon Road,41.34383,-72.748474
Bernie Avenue,41.65876,-72.92328
Rau Street Exd,41.861588,-72.45767
Cedarland Court,41.60303,-72.68235
Old Shelter Rock Road,41.39339,-73.398346
Rugby Lane,41.802807,-72.58191
Mc Quade Road,41.825134,-72.10183
Minneluta Trail,41.908726,-73.47659
Margaret Morton Lane,41.174633,-73.16798
Hawley Avenue,41.231346,-72.98928
Jericho Road,41.62539,-73.09365
Fanning Avenue,41.539173,-72.08619
Carrie Lane,41.67838,-71.912926
Campground Drive,41.955124,-71.89867
Mohawk Acres,41.60487,-73.41539
Rock Brook Road,41.749928,-73.04571
Hines Lane,41.04297,-73.58792
Destiny Circle,41.590282,-73.03332
Gurdon Street,41.202503,-73.20125
State Highway 209,41.683582,-73.2293
Norman Street,41.27083,-73.00066
Fairview Avenue,41.630264,-71.96942
Essex Drive,41.241314,-72.99916
Leha Avenue,41.591686,-71.94041
Kosko Lane,41.502964,-73.0283
Southview Street,41.985886,-72.542244
Great Pyrenees Way,41.714035,-72.96719
Seneca Road,41.51737,-72.73725
Apple Orchard Lane,41.239918,-73.17064
Davis Avenue,41.020916,-73.61035
Roosevelt Drive,41.355614,-73.08249
Great Oak Drive,41.616497,-72.794685
Grove Street Exd,41.957664,-72.2992
Norton Passway,41.783966,-73.10335
Brookside Lane,41.79093,-72.4013
Peach Tree Lane,41.234318,-73.053444
Deer Run,41.4495,-72.7127
Mount Carmel Avenue,41.529686,-73.062546
Mohawk Road,41.812897,-73.30483
Shore Road,41.509995,-72.41742
Brookside Circle,41.720398,-72.68167
Lillinonah Ridge Road,41.517517,-73.40381
Collins Avenue,41.535744,-72.78808
Ronald Lane,41.06479,-73.58213
Nod Hill Road,41.23813,-73.45707
Dawn South Road,41.58514,-73.40264
Elmwood Avenue,41.531567,-72.07969
West Lane,41.291405,-72.20521
Hattie Lane,41.233067,-73.05499
Coleman Road,41.516212,-72.66337
Hickory Lane,41.436657,-73.10257
Academy Hl,41.602844,-73.11834
Bridle Path Trail,41.33125,-73.292076
Howard Street,41.346302,-72.10023
Joanne Drive,41.789936,-72.61931
Kiev Drive,41.450237,-73.25425
Boswell Avenue,41.5351,-72.06304
Sylvan Knoll Road,41.05271,-73.51079
Rainbow Drive,41.05364,-73.5787
Delores Court,41.57818,-72.06001
Rolling Meadow Drive,41.470142,-72.79046
Crocker Court,41.268818,-73.0173
Judy Drive,41.75938,-72.5983
Ella Circle,41.24324,-73.00803
Maple Court,41.81992,-71.89244
James Avenue,41.601498,-72.89399
Robeth Lane,41.679497,-72.69341
Fairview Ter,41.03181,-73.67036
Clover Court,41.35665,-72.107124
Cady Lane,41.98206,-71.98384
State Highway 349,41.33774,-72.0733
Hazelnut Drive,41.27068,-73.04003
Summit Street,41.57813,-72.49919
Bayberry Court,41.352013,-71.95488
Goshen Street,41.34453,-72.09781
Meadow Brook Place,41.490406,-72.88846
York Street,41.275394,-72.96216
Joan Road,41.10559,-73.53763
Joseph Lane,41.904873,-72.656456
Carriage Drive,41.79915,-72.9935
Hemlock Lane,41.783546,-72.86743
Enid Road,41.389008,-72.22057
Glen Road,41.28969,-73.39112
Green Manor Road,41.789856,-72.50117
Missile Drive,41.969173,-72.57189
Deerfield Lane,41.85241,-72.8294
Lincoln Place,41.304302,-72.96942
Old Quarry Road,41.37326,-73.0421
Claire Place,41.254814,-73.24701
Pentlow Avenue,41.693935,-72.79314
Fern Street,41.197502,-73.08558
White Street,41.270493,-72.94023
Valley View Drive,41.832424,-72.65283
Hull Drive,41.583862,-72.904045
Turner Drive,41.03246,-73.64718
Norman Avenue,41.092857,-73.399605
Valley Heights Road,41.12577,-73.357506
Journeys End Road,41.208626,-73.48461
Granberry Lane,41.715298,-72.69298
Country Farm Lane,41.60688,-73.42088
Garth Road,41.781536,-72.49111
I 84,41.51673,-73.08895
Dolphin Road,41.653526,-72.89877
Buckingham Court,41.090378,-73.559105
Clinton Drive,41.824142,-72.52424
Greenwich Hills Drive,41.027256,-73.665146
Notch Road,41.78057,-72.444725
Spindle Hill Road,41.619556,-72.99392
Canal Street,41.669846,-72.99414
Laurel Street,41.64371,-72.8688
Summit Place,41.077915,-73.53012
Woodrow Street,41.05172,-73.52045
Bidwell Road,41.934727,-72.21685
Saunders Street,41.766933,-72.64315
Hampton Park East,41.30761,-72.82479
Rising Trail Drive,41.595383,-72.70132
Stevens Street,41.3937,-73.45895
Palmer Avenue,41.364002,-72.924416
Gilman Street,41.57305,-73.0156
Wood Street,41.80109,-73.10731
Maywood Road,41.099327,-73.46025
Baccara Drive,41.452896,-73.52022
Lookout Drive,41.221107,-73.25962
Hubbard Street,41.808758,-72.69838
Munson Street,41.323135,-72.937935
Augusta Circle,41.63549,-72.695946
Birdie Lane,41.77387,-72.597916
Ferry Street,41.303417,-72.89431
Arrowhead Court,41.455452,-72.69805
Arents Road,41.360256,-72.93511
Laurelbrook Drive,41.32337,-72.70843
Us Highway 5,41.914516,-72.61257
Main Street,41.29324,-73.07042
Waters Edge Way,41.32968,-73.49198
Hillendale Drive,41.652443,-73.37929
Cook Street,41.620262,-73.429214
Eastview Ter,41.893433,-72.3678
Petersons Lane,41.42872,-73.529434
Old Wood Road,41.7852,-72.850235
Ridge Road,41.260246,-73.04386
Belvedere Avenue,41.612846,-71.97803
Homestead Avenue,41.54799,-73.001015
Atwater Street,41.58135,-72.89773
Rosemary Lane,41.408726,-72.10797
Lieghton Trail,41.284798,-72.72538
Fieldcrest Road,41.361088,-72.940575
Berkshire Circle,41.33982,-73.0685
Town Bridge Road,41.824036,-72.92898
Brookwood Road,41.46481,-73.51181
Planting Field Place,41.284702,-72.371666
Withey Hill Road,41.71537,-71.87694
Denicola Place,41.08756,-73.53468
Cox Road,41.598663,-72.59598
Konandreas Drive,41.137753,-73.57913
Judson Court,41.280785,-73.13404
Side Hill Road,41.150814,-73.37682
Pratt Street,41.353085,-72.38852
Carroll Court,41.1773,-73.162735
Oxford Court,41.883717,-72.80075
Maple Street,41.28118,-72.94453
Seymour Avenue,41.752842,-72.72553
Ridgecrest Lane,41.544662,-73.056435
Luta Hts,41.908085,-73.4771
Sand Bank Hill Road,41.802094,-72.92907
Centennial Avenue,41.53831,-72.82409
Settlers Trail,41.150826,-73.56223
North Pond Street,41.68979,-72.94787
Wallace Street,41.189137,-73.19844
Village Green,41.490032,-73.22416
Charing Road,41.838,-72.52259
High Ridge Road,41.505886,-73.26073
Sunset Avenue,41.68856,-73.005775
James Street East,40.998928,-73.65434
Cranston Street,41.145096,-73.2685
Dower Road,41.86629,-72.58142
Junction Road,41.45851,-73.39374
Autumn Rdg,41.690548,-72.150734
Old Logging Road,41.123356,-73.554695
Ann Road,41.333157,-72.72564
Copley Road,41.679348,-72.54989
Battle Street,41.990307,-72.43685
Defense Court,41.68093,-72.77216
Charles Street,41.018993,-73.639725
Pine Grove Road,41.41559,-72.89466
Grace Street,41.320713,-72.89884
Proctor Street,41.5385,-73.02388
Teregram Place,41.147324,-73.35964
High Ridge Place,41.244324,-73.26472
Cliff Street,41.666397,-72.76685
Old Bridge Road East,41.472553,-73.49601
Russell Street,41.543415,-72.640175
Mcdermott Road,41.340153,-72.868835
Burger Road,41.694027,-73.018906
Painter Ridge Road,41.60339,-73.29374
Cherrywood Drive,41.247528,-73.03156
Mcadoo Avenue,41.221573,-73.186264
Lebria Road,42.020744,-72.74976
Colton Road,41.986603,-72.45582
Susan Lane,41.60683,-72.887215
Roberts Street,41.77217,-72.603
West Street,41.97062,-71.8796
Hopyard Road,41.951935,-72.349434
Salem Road,41.28386,-73.23623
Gen Samuel Jasilka Highway,41.325752,-73.08722
Thatcher Ter,41.75912,-72.842064
Ciro Road,41.32957,-72.75448
Sabbaday Lane,41.662674,-73.299385
Evergreen Lane,41.49353,-72.674126
South Water Street,41.281967,-72.92895
Warner Street,41.746128,-72.67799
Lassy Road,41.70362,-73.00532
Cross Pond Drive,41.471474,-73.35525
Ruth Cross Hill Road,41.967747,-73.03943
Skinner Road,41.859245,-72.49284
Cedar Avenue,41.549393,-72.99853
Yankee Expy,41.72046,-72.7686
Saint George Place,41.423668,-73.28883
Sable Drive,41.422867,-72.01294
Town Ridge Road,41.590923,-72.70687
Sherwood Street,41.142097,-73.400536
Cavendish Place,41.783848,-72.91162
Goodyear Avenue,41.49006,-73.06376
Raleigh Road,41.226643,-73.23929
Curtiss Street,41.686363,-72.94531
Arch Street,41.182415,-73.192154
Bridgefield Cmns,41.54554,-72.757835
Summer Hill Road,41.457653,-72.85643
Stiles Street,41.292812,-72.900925
Sunrise Cove Road,41.257896,-72.83268
Street Regis Street,41.78316,-72.61684
State Highway 17,41.564598,-72.648636
Fireside Court,41.111794,-73.45382
Pepperbox Road,41.32916,-72.11602
Redwood Circle,41.316765,-72.53544
Chestnut Lane,41.73454,-72.89886
Vanessa Court,41.536507,-72.94562
North 4Th Street,41.35197,-73.083466
Oakwood Avenue,41.148663,-73.42932
Howland Road,41.74708,-72.77443
Halter Lane,41.087364,-73.50344
Rabbit Hill Road,41.706055,-73.3216
Nathan Hale Drive,41.753765,-72.28784
Old Common Road,41.67603,-72.68533
Fence Row Drive,41.184124,-73.32364
Huntsville South Canaan Road,41.939915,-73.3032
Eric Lane,41.599792,-73.0203
Great Ring Road,41.377678,-73.223114
Meetinghouse Lane,41.59602,-72.697174
Wilbur Cross Highway,41.78035,-72.58019
Wales Street,41.544853,-73.01263
Elm Street,41.701466,-72.646706
Woodland Road,41.709103,-73.038315
Mountain View Ter,41.423237,-72.741295
Lakeview Ter,41.304165,-72.438446
Turkey Hill Ter,41.383892,-73.26669
Cliff Road,41.03556,-73.6126
Marvis Street,41.700085,-72.721275
Lakewood Drive,41.491035,-73.36988
Saddle Hill Lane,41.150497,-73.57789
Lawrence Street,41.318672,-72.913315
Center Street,41.451084,-72.69733
Settler South Woods,41.605183,-72.85831
Ives Court,41.19631,-73.19141
Riverside Drive,41.282467,-72.80026
Shea Drive,41.36472,-71.84695
Prospect Street,41.400257,-73.08109
Allread Drive,41.689747,-73.02239
Butternut Lane,41.230576,-73.12257
Berkeley Road,41.545723,-72.05573
Hill Place Drive,41.484016,-73.23098
Fay Road,41.839474,-72.03372
Grove Avenue,41.56081,-72.94872
Broadview Road,41.283707,-73.07159
Westview,41.461334,-73.39306
Broad Street,41.35994,-72.10758
North Green Acres Lane,41.286186,-73.199615
Dublin Hill Road,41.50125,-73.20685
State Highway 72,41.67059,-72.89728
Millbrook Lane,41.77416,-73.10525
Main Street,41.563725,-72.65175
Thompson Street,41.313953,-73.19182
Goodwill Trail,41.81153,-72.87775
Helen Street,41.67875,-72.877914
Washington Road,41.82599,-72.675156
Noble Street,41.262123,-72.94424
Terryville Road,41.713055,-73.01158
East Eldridge Street,41.76954,-72.501526
Moreland Avenue,41.58071,-73.094025
Haldine Road,41.57343,-73.39665
Tunxis Hill Cutoff South,41.176365,-73.22544
Spooner Hill Road,41.689686,-73.48971
Maxwell Drive,41.24673,-73.03194
Scott Lane,41.351967,-71.97981
Huntley Place,41.771572,-72.680275
Bradley Road,41.860855,-72.79628
Guernsey Lane,41.424026,-72.80859
Inwood Circle,41.48921,-73.24771
State Highway 15,41.152363,-73.39981
Jordan Lane,41.72407,-72.666435
Bayberry Lane,41.276623,-73.28215
Zimmer Road,41.998966,-72.79148
White Oak Trail,41.913673,-73.08754
Bantam Road,41.46292,-73.53361
Middle River Drive,41.96759,-72.321465
Arnold Street,41.530556,-72.64256
White Pine Lane,41.325264,-72.653725
Ramapoo Road,41.28926,-73.51143
Ocean Ter,41.15965,-73.21805
Sanitarium Road,41.68032,-72.173454
Tally Ho Lane,41.09887,-73.54633
Cedar Swamp Road,41.371006,-72.490234
Wintergreen Lane,41.85181,-72.85981
Carriage House Lane,41.429375,-73.37201
4Th Street,41.67692,-71.92344
Arnold Way,41.76456,-72.7371
Prospect Hill Road,41.260494,-72.74522
Kuhrt Road,42.010036,-72.32501
Gorman Place,41.792625,-72.59725
Nauset Lane,41.730404,-72.8917
Schofield Road,41.90404,-72.29053
Hughes Lane,41.937958,-72.66028
Bear Swamp Road,41.747417,-72.3558
Grandview Ter,41.435497,-72.45903
Mountain Road,41.528404,-73.4766
Farmington River Tpke,41.87766,-72.958145
Davenport Drive,41.192165,-73.42365
Hilltop Circle,41.212143,-73.015526
Kemp Road,41.984985,-72.35761
Rfd Road,41.981255,-72.26327
Summer Street,41.34612,-72.13304
Ginger Drive,41.342964,-72.05332
Fairlane Drive,41.67368,-72.813095
Mill Brook Lane,41.610928,-72.82103
Smith Lane,41.658337,-73.1952
Charter Oak Avenue,41.279987,-72.885376
Hekma Road,41.127693,-73.63464
Farmstead Road,41.688816,-72.67311
Us Highway 6,41.794815,-71.79267
Cedarcrest Court,41.30021,-73.10696
Horne Avenue,41.93453,-73.05859
Pequot Circle,41.5911,-72.77369
Pine Street,42.015537,-72.594864
Chanbrook Road,41.231743,-73.133125
Gunnar Court,41.52246,-72.9246
Hager Street,41.40113,-73.422485
6Th Lane,41.318687,-73.530396
Madison Street,41.754448,-72.68599
Bobby Lane,41.7532,-72.495575
Manatuck Drive,41.36205,-72.18671
West Raymond Street,41.785076,-72.68959
William Lane,41.38339,-73.10894
Cone Street,41.76869,-72.714
Turtlehead Road,41.247562,-73.46537
Cecil Place,41.137062,-73.47316
Walker Lane,41.832565,-72.691734
Crabapple Lane,41.375237,-72.05885
Weldon Woods Road,41.46386,-73.51281
Brookline Drive,41.777386,-72.583206
Butterworth Avenue,41.676567,-71.9163
Esterly Farms Road,41.282337,-72.62762
North Ashford Pike,41.94647,-72.12721
Meadow Street,41.27817,-72.68615
American Legion Drive,41.78223,-72.52172
Goff Street,41.588703,-73.03136
East Meadow Road,41.146896,-73.3712
Fernwood Road,41.62585,-72.510216
Babbling Brook Drive,41.60246,-73.49271
Elkington Farm Road,41.5894,-73.406906
Whittlesey Street,41.365223,-72.11113
Turnberry Court,41.56727,-72.89293
Old Country Road,41.261402,-73.03851
Long Wharf Road,41.349735,-71.946976
Balsam Drive,41.713905,-72.808846
Allison Drive,41.825428,-73.08266
Esquire Road,41.134262,-73.40891
Hazel Avenue,41.1641,-73.187706
Pleasant Avenue,41.319218,-72.85002
Darling Street,41.553707,-72.988594
Afton Ter,41.587147,-72.70796
Harlow Street,41.868595,-72.45943
Olde Orchard Road,41.31437,-72.552536
Blakeslee Drive,41.42369,-73.315125
Livingston Street,41.324577,-72.91339
Trumbull Lane,41.779285,-72.72533
Rudolph Place,41.682663,-72.90505
Esther Street,41.66586,-72.81842
Copperhead Path,41.45643,-71.97449
Oakridge Drive,41.798927,-72.85497
Walker Drive,42.03193,-72.51442
Grandview Park,41.34424,-71.89563
Scenic Drive,41.572258,-72.864235
Lafayette Trail,41.44634,-73.31371
Mcculloch Drive,42.008717,-72.489456
Highland Avenue,41.37298,-73.39833
Berry Avenue,41.768467,-72.331184
Mockingbird Lane,41.924778,-72.5828
Clearidge Road,41.473778,-72.70261
Carriage Hill Road,41.636776,-72.95227
Kensington Street,41.77454,-72.503845
Elm Street,41.551125,-72.64028
Cemetery Drive,41.24328,-73.157974
Robbins Avenue,41.685585,-72.722534
Pleasant View Road,41.567207,-73.38218
Brandywine Lane,41.41678,-73.252594
Pelham Street,41.207973,-73.02247
New Park Drive,41.595333,-72.75268
Clay Hill Road,41.100143,-73.55811
Todd Drive,41.241386,-73.05139
Debbie Drive,41.539864,-72.84675
Fernbrook Road,41.30948,-73.05134
Whittle Street,41.379208,-71.98974
Dawn Harbor Lane,41.01793,-73.5839
Ridgewood Road,41.580418,-72.69226
Green Hill Street,41.77806,-72.50567
Quincy Street,41.13667,-73.247154
Broad Street,41.667778,-72.86823
Glenwood Court,41.409992,-73.01458
Jacks Brook,41.434452,-73.11494
High Ridge Hollow,41.779705,-72.90004
Eva Drive,41.78923,-72.493195
Goldmine Road,41.60112,-73.41018
Pawtucket Avenue,41.705338,-72.70034
Lee Street,41.672806,-72.78037
Bonair Hill Road,41.912666,-72.41964
Hawthorne Lane,41.268467,-73.02532
Olive Street,41.17938,-73.20225
Athol Place,41.357647,-72.91115
Keene Brook,41.916744,-72.27796
Geronimo Road,41.504196,-72.41383
Carver Lane,41.76714,-72.55042
Bentwaters Lane,41.41137,-72.65926
Frontage Road,41.628773,-72.743034
Rubber Avenue,41.492558,-73.079094
Klarman Drive,41.410767,-72.90487
Waterville Street,41.573956,-73.05018
Ecology Drive,41.772713,-72.62921
Grove Street,41.289055,-72.27549
Fairview Place,41.635803,-72.7553
Hillcrest Court,41.297955,-72.41809
Sweetbrier Trail,41.281162,-73.3093
Wonx Spring Road,41.582325,-72.90436
Creamery Road,41.267197,-73.494064
Clew Drive,41.544926,-72.63229
Longview Avenue,41.444736,-73.43255
South Avenue,41.1723,-73.19103
Burnside Avenue,41.660698,-72.86823
Wright Street,41.299297,-73.07244
Hitchcock Court,41.266903,-73.01651
Butternut Lane,41.440506,-73.42723
Farmington Canal Heritage Trail,41.54898,-72.90125
Crest Avenue,41.32485,-72.859535
Mountain Road,41.376575,-73.439
Easton Road,41.320972,-73.269424
Sunrise Circle,41.90098,-72.66546
Forest Street,41.151352,-73.492805
Wiley Avenue,41.217766,-73.09916
Middlefield Road,41.48826,-72.68783
Balsam Road,41.42826,-72.82601
Pontiac Lane,41.252872,-73.11468
Apple Barn Road,41.879757,-72.84943
Faire Harbour Place,41.337173,-72.1066
Bayshore Drive,41.23729,-72.98708
4Th Lane,41.32043,-73.5315
Stetson Street,41.470814,-72.830826
Farnham Road,41.465927,-73.53438
West Rosemont Avenue,41.8076,-72.66228
Palmertown Road,41.43879,-72.11357
Ridge Road,41.52985,-72.641556
Orchard Road,41.211845,-73.009155
Sniffen Road,41.15919,-73.362885
Mountain View Drive,41.57002,-72.98014
Ledgemere Drive,41.41972,-73.47882
Wright Street,41.54853,-73.06007
Majus Circle,41.859585,-72.502754
Deer Rdg,41.300667,-72.281105
Cambridge Street,41.784466,-72.52659
Norton Lane,41.585857,-72.76893
Saint Nicholas Drive,41.22226,-73.23876
Auer Farm Road,41.813705,-72.77062
Christian Street,41.674896,-73.351875
Coral Drive,41.280384,-73.188324
Side Hill Drive,41.443768,-72.72361
New Haven Avenue,41.308346,-73.06502
Deacon Hill Road,41.082134,-73.55203
Nutmeg Circle,41.30998,-72.421875
Quotonset Lane,41.281414,-72.44786
Lejeune Court,41.051685,-73.57226
Juniper Street,41.615215,-72.88653
Cobbler Lane,41.612316,-73.382164
Lewis Avenue,41.556377,-72.96556
Hidden Hill Road,41.18877,-73.36692
Brookside Drive,41.91513,-72.54796
Edgewater Commons Lane,41.122433,-73.34516
View Street,41.93862,-72.63932
Lillinonah Drive,41.47238,-73.33635
Walnut Drive,41.681984,-72.458916
Minerva Street,41.322372,-73.08855
Parlor Rock Road,41.283306,-73.22902
Butternut Lane,41.668148,-71.90364
Heritage Village,41.4866,-73.229546
Musnug Road,41.446354,-73.44563
Providence Road,41.796326,-71.921425
Cobblestone Court,41.65667,-72.716644
Columbine Road,41.526558,-72.6419
Hunger Lane,41.658268,-73.22044
Fair Hill Lane,42.014557,-72.639275
Nicaja Way,41.348305,-72.27775
Pond View Road,41.35151,-73.19903
Iannotti Lane,41.32333,-73.06161
Mckenna Court,41.45593,-72.82931
Riverton Road,41.953712,-73.03391
Rock Hole Lane,41.66067,-72.7441
Varga Road,41.84324,-72.17942
Warren Street,41.05128,-73.523994
Fairfield Avenue,41.04632,-73.55134
Nursery Street,41.129433,-73.46009
Jason Avenue,41.603382,-73.10639
Tyler Drive,41.53025,-71.96925
Bentwood Drive,41.54999,-72.9752
High Rock Road,41.402225,-72.93572
Chatterton Way,41.432808,-72.920044
